UserName,text,created_at,followers_count,retweet_count,favorite_count,TweetID,Retweeted,UserID,language,verified
realDonaldTrump,"Despite a Federal Reserve that doesn’t know what it is doing - raised rates far too fast (very low inflation, other… https://t.co/zMZRnDDK9F",Mon Jun 24 12:53:34 +0000 2019,61443823,18898,89662,1143140105076563970,False,25073877,,True
realDonaldTrump,....a dangerous journey. We don’t even need to be there in that the U.S. has just become (by far) the largest produ… https://t.co/eJTUGWpi9j,Mon Jun 24 12:08:02 +0000 2019,61443823,22440,113590,1143128646162493441,False,25073877,,True
realDonaldTrump,"China gets 91% of its Oil from the Straight, Japan 62%, &amp; many other countries likewise. So why are we protecting t… https://t.co/8CAUlWAxdl",Mon Jun 24 12:08:01 +0000 2019,61443823,29004,137222,1143128642878410752,False,25073877,,True
realDonaldTrump,RT @realDonaldTrump: https://t.co/SSWnX8oQ65,Mon Jun 24 11:13:24 +0000 2019,61443823,44729,0,1143114897640873984,False,25073877,,True
realDonaldTrump,RT @realDonaldTrump: https://t.co/gw9cXRTtaR,Mon Jun 24 11:13:16 +0000 2019,61443823,18005,0,1143114863864156165,False,25073877,,True
realDonaldTrump,RT @realDonaldTrump: https://t.co/GY34Y0OeAS,Mon Jun 24 11:07:36 +0000 2019,61443823,14343,0,1143113438085963778,False,25073877,,True
realDonaldTrump,"RT @HolcombForIN: Governor Holcomb is working hard alongside @IvankaTrump, Commerce @SecretaryRoss &amp; America's top CEOs to scale Indiana's…",Mon Jun 24 11:06:30 +0000 2019,61443823,4069,0,1143113161375191040,False,25073877,,True
realDonaldTrump,RT @IvankaTrump: “The Trump administration served as a catalyst for perhaps the largest criminal justice public-private-partnership ever as…,Mon Jun 24 11:06:10 +0000 2019,61443823,6758,0,1143113078084702209,False,25073877,,True
realDonaldTrump,RT @VP: Mexico has done more to secure our border in 10 days than Democrats in Congress have in 10 YEARS. The time to put Americans first i…,Mon Jun 24 11:03:06 +0000 2019,61443823,13044,0,1143112307335213056,False,25073877,,True
realDonaldTrump,https://t.co/GY34Y0OeAS,Mon Jun 24 00:50:08 +0000 2019,61443823,14343,49771,1142958047247130625,False,25073877,,True
realDonaldTrump,https://t.co/gw9cXRTtaR,Mon Jun 24 00:41:13 +0000 2019,61443823,18005,65094,1142955802950606848,False,25073877,,True
realDonaldTrump,"When our Country had no debt and built everything from Highways to the Military with CASH, we had a big system of T… https://t.co/mTGg61FrYh",Sun Jun 23 14:46:46 +0000 2019,61443823,32426,144061,1142806204898582528,False,25073877,,True
realDonaldTrump,Wonderful Church service at Camp David. Thank you!,Sun Jun 23 13:20:39 +0000 2019,61443823,17841,124442,1142784534204882944,False,25073877,,True
realDonaldTrump,I want to give the Democrats every last chance to quickly negotiate simple changes to Asylum and Loopholes. This wi… https://t.co/c5uWkZwDpz,Sun Jun 23 12:13:26 +0000 2019,61443823,24251,106467,1142767618086133761,False,25073877,,True
realDonaldTrump,"I never called the strike against Iran “BACK,” as people are incorrectly reporting, I just stopped it from going forward at this time!",Sat Jun 22 22:58:10 +0000 2019,61443823,25460,124851,1142567481124503552,False,25073877,,True
realDonaldTrump,https://t.co/SSWnX8oQ65,Sat Jun 22 21:24:47 +0000 2019,61443823,44729,183099,1142543983656218624,False,25073877,,True
realDonaldTrump,"At the request of Democrats, I have delayed the Illegal Immigration Removal Process (Deportation) for two weeks to… https://t.co/tb27qg9pOc",Sat Jun 22 18:56:35 +0000 2019,61443823,25235,103540,1142506687020130306,False,25073877,,True
realDonaldTrump,"....Sanctions come off Iran, and they become a productive and prosperous nation again - The sooner the better!",Sat Jun 22 18:56:34 +0000 2019,61443823,15473,85743,1142506683660455936,False,25073877,,True
realDonaldTrump,"Iran cannot have Nuclear Weapons! Under the terrible Obama plan, they would have been on their way to Nuclear in a… https://t.co/z0YdrJRq3U",Sat Jun 22 18:56:33 +0000 2019,61443823,23387,118130,1142506680300789761,False,25073877,,True
realDonaldTrump,"I am at Camp David working on many things, including Iran! We have a great Economy, Tariffs have been very helpful… https://t.co/TnPavEmuTW",Sat Jun 22 16:55:49 +0000 2019,61443823,17657,78352,1142476293331738624,False,25073877,,True
realDonaldTrump,https://t.co/mUc2KZFZON,Sat Jun 22 16:48:26 +0000 2019,61443823,15408,71333,1142474437264105472,False,25073877,,True
realDonaldTrump,Thank you Jessica! https://t.co/gxNRfFqZCm,Sat Jun 22 16:47:20 +0000 2019,61443823,19174,76524,1142474158678466560,False,25073877,,True
realDonaldTrump,A great book! https://t.co/QwB46HVpmv,Sat Jun 22 15:59:33 +0000 2019,61443823,8611,36675,1142462134925877248,False,25073877,,True
